,DATE_CODE,NAME,REGION,INFLUENZA_POSTIVE_CASES,WEEKLY_MAX_AQI,CATEGORY,DEFINING_PARAMETER,STATE_NAME
3037,201745,Contra Costa,Bay Area,21.0,45.0,Good,PM2.5,California
3061,201745,Orange,Lower Southern,35.0,73.0,Moderate,PM2.5,California
3060,201745,Imperial,Lower Southern,35.0,63.0,Moderate,PM2.5,California
3059,201745,Tuolumne,Central,6.0,36.0,Good,Ozone,California
3057,201745,Stanislaus,Central,6.0,71.0,Moderate,PM2.5,California
3058,201745,Tulare,Central,6.0,64.0,Moderate,PM2.5,California
3685,201746,Modoc,Northern,,,,,
3155,201746,Mendocino,Northern,8.0,68.0,Moderate,PM2.5,California
3154,201746,Lyon,Northern,8.0,55.0,Moderate,PM2.5,Minnesota
3153,201746,Lincoln,Northern,8.0,80.0,Moderate,PM2.5,Montana
3152,201746,Lake,Northern,8.0,78.0,Moderate,PM2.5,Oregon
3151,201746,Lake,Northern,8.0,78.0,Moderate,PM2.5,Oregon
3150,201746,Lake,Northern,8.0,78.0,Moderate,PM2.5,Oregon
3147,201746,Humboldt,Northern,8.0,37.0,Good,Ozone,California
3148,201746,Humboldt,Northern,8.0,37.0,Good,Ozone,California
3156,201746,Nevada,Northern,8.0,43.0,Good,Ozone,California
3146,201746,Humboldt,Northern,8.0,37.0,Good,Ozone,California
3145,201746,Humboldt,Northern,8.0,37.0,Good,Ozone,California
3144,201746,Glenn,Northern,8.0,33.0,Good,Ozone,California
3143,201746,Elko,Northern,8.0,19.0,Good,PM10,Nevada
3142,201746,El Dorado,Northern,8.0,34.0,Good,Ozone,California
3141,201746,Douglas,Northern,8.0,65.0,Moderate,PM2.5,Nevada
3140,201746,Del Norte,Northern,8.0,51.0,Moderate,PM2.5,California
3149,201746,Lake,Northern,8.0,78.0,Moderate,PM2.5,Oregon
3157,201746,Nye,Northern,8.0,61.0,Moderate,PM10,Nevada
3160,201746,Sacramento,Northern,8.0,100.0,Moderate,PM2.5,California
3158,201746,Placer,Northern,8.0,60.0,Moderate,PM2.5,California
4153,201746,Storey,Northern,,,,,
3139,201746,Colusa,Northern,8.0,32.0,Good,Ozone,California
3173,201746,Ventura,Upper Southern,14.0,47.0,Good,PM2.5,California
3172,201746,Santa Barbara,Upper Southern,14.0,43.0,Good,Ozone,California
3171,201746,San Luis Obispo,Upper Southern,14.0,47.0,Good,PM2.5,California
3170,201746,Los Angeles,Upper Southern,14.0,88.0,Moderate,NO2,California
3169,201746,Kern,Upper Southern,14.0,110.0,Unhealthy for Sensitive Groups,PM2.5,California
3168,201746,Yolo,Northern,8.0,32.0,Good,Ozone,California
3167,201746,White Pine,Northern,8.0,41.0,Good,Ozone,Nevada
3166,201746,Washoe,Northern,8.0,71.0,Moderate,PM2.5,Nevada
4049,201746,Mineral,Northern,,,,,
4101,201746,Pershing,Northern,,,,,
3165,201746,Trinity,Northern,8.0,8.0,Good,PM2.5,California
3164,201746,Tehama,Northern,8.0,31.0,Good,Ozone,California
3163,201746,Sutter,Northern,8.0,70.0,Moderate,PM2.5,California
3162,201746,Siskiyou,Northern,8.0,36.0,Good,PM2.5,California
3159,201746,Plumas,Northern,8.0,123.0,Unhealthy for Sensitive Groups,PM2.5,California
3737,201746,Sierra,Northern,,,,,
3138,201746,Clark,Northern,8.0,67.0,Moderate,PM2.5,Nevada
3161,201746,Shasta,Northern,8.0,43.0,Good,Ozone,California
3136,201746,Carson City,Northern,8.0,63.0,Moderate,PM2.5,Nevada
3119,201746,Madera,Central,7.0,65.0,Moderate,PM2.5,California
3118,201746,Kings,Central,7.0,98.0,Moderate,PM2.5,California
3117,201746,Inyo,Central,7.0,44.0,Good,Ozone,California
3116,201746,Fresno,Central,7.0,96.0,Moderate,PM2.5,California
3115,201746,Calaveras,Central,7.0,58.0,Moderate,PM2.5,California
3114,201746,Sonoma,Bay Area,7.0,35.0,Good,PM2.5,California
3113,201746,Solano,Bay Area,7.0,62.0,Moderate,PM2.5,California
3112,201746,Santa Cruz,Bay Area,7.0,59.0,Moderate,PM10,Arizona
3111,201746,Santa Clara,Bay Area,7.0,59.0,Moderate,PM2.5,California
3110,201746,San Mateo,Bay Area,7.0,40.0,Good,PM2.5,California
3109,201746,San Francisco,Bay Area,7.0,58.0,Moderate,PM2.5,California
3108,201746,Napa,Bay Area,7.0,64.0,Moderate,PM2.5,California
3107,201746,Marin,Bay Area,7.0,44.0,Good,PM2.5,California
3106,201746,Contra Costa,Bay Area,7.0,56.0,Moderate,PM2.5,California
3105,201746,Alameda,Bay Area,7.0,63.0,Moderate,PM2.5,California
3137,201746,Churchill,Northern,8.0,39.0,Good,Ozone,Nevada
3841,201746,Yuba,Northern,,,,,
3789,201746,Alpine,Northern,,,,,
3945,201746,Eureka,Northern,,,,,
3120,201746,Mariposa,Central,7.0,81.0,Moderate,PM2.5,California
3121,201746,Merced,Central,7.0,63.0,Moderate,PM2.5,California
3134,201746,Amador,Northern,8.0,31.0,Good,Ozone,California
3123,201746,Monterey,Central,7.0,36.0,Good,Ozone,California
3122,201746,Mono,Central,7.0,131.0,Unhealthy for Sensitive Groups,PM10,California
3133,201746,San Diego,Lower Southern,26.0,74.0,Moderate,PM2.5,California
3633,201746,Lassen,Northern,,,,,
3132,201746,San Bernardino,Lower Southern,26.0,140.0,Unhealthy for Sensitive Groups,PM2.5,California
3131,201746,Riverside,Lower Southern,26.0,126.0,Unhealthy for Sensitive Groups,PM2.5,California
3130,201746,Orange,Lower Southern,26.0,95.0,Moderate,PM2.5,California
3129,201746,Imperial,Lower Southern,26.0,74.0,Moderate,PM10,California
3128,201746,Tuolumne,Central,7.0,36.0,Good,Ozone,California
3127,201746,Tulare,Central,7.0,82.0,Moderate,PM2.5,California
3893,201746,Esmeralda,Northern,,,,,
3125,201746,San Joaquin,Central,7.0,75.0,Moderate,PM2.5,California
3124,201746,San Benito,Central,7.0,39.0,Good,Ozone,California
3135,201746,Butte,Northern,8.0,91.0,Moderate,PM2.5,California
3997,201746,Lander,Northern,,,,,
3126,201746,Stanislaus,Central,7.0,84.0,Moderate,PM2.5,California
3241,201747,Santa Barbara,Upper Southern,11.0,93.0,Moderate,Ozone,California
3221,201747,Lake,Northern,0.0,43.0,Good,PM2.5,Oregon
3738,201747,Sierra,Northern,,,,,
3790,201747,Alpine,Northern,,,,,
3220,201747,Lake,Northern,0.0,43.0,Good,PM2.5,Oregon
3219,201747,Lake,Northern,0.0,43.0,Good,PM2.5,Oregon
3218,201747,Lake,Northern,0.0,43.0,Good,PM2.5,Oregon
3217,201747,Humboldt,Northern,0.0,38.0,Good,Ozone,California
3214,201747,Humboldt,Northern,0.0,38.0,Good,Ozone,California
3215,201747,Humboldt,Northern,0.0,38.0,Good,Ozone,California
3213,201747,Glenn,Northern,0.0,34.0,Good,Ozone,California
3212,201747,Elko,Northern,0.0,22.0,Good,PM10,Nevada
3211,201747,El Dorado,Northern,0.0,32.0,Good,Ozone,California
3210,201747,Douglas,Northern,0.0,50.0,Good,PM2.5,Oregon
3209,201747,Del Norte,Northern,0.0,62.0,Moderate,PM2.5,California
3208,201747,Colusa,Northern,0.0,57.0,Moderate,PM2.5,California
3207,201747,Clark,Northern,0.0,74.0,Moderate,PM2.5,Nevada
3216,201747,Humboldt,Northern,0.0,38.0,Good,Ozone,California
3222,201747,Lincoln,Northern,0.0,58.0,Moderate,PM2.5,Montana
3224,201747,Mendocino,Northern,0.0,54.0,Moderate,PM2.5,California
3225,201747,Nevada,Northern,0.0,40.0,Good,Ozone,California
3242,201747,Ventura,Upper Southern,11.0,74.0,Moderate,Ozone,California
4154,201747,Storey,Northern,,,,,
3946,201747,Eureka,Northern,,,,,
3240,201747,San Luis Obispo,Upper Southern,11.0,57.0,Moderate,PM2.5,California
3239,201747,Los Angeles,Upper Southern,11.0,121.0,Unhealthy for Sensitive Groups,PM2.5,California
3238,201747,Kern,Upper Southern,11.0,155.0,Unhealthy,PM2.5,California
3237,201747,Yolo,Northern,0.0,60.0,Moderate,PM2.5,California
3236,201747,White Pine,Northern,0.0,39.0,Good,Ozone,Nevada
3235,201747,Washoe,Northern,0.0,55.0,Moderate,PM2.5,Nevada
3234,201747,Trinity,Northern,0.0,62.0,Moderate,PM2.5,California
3233,201747,Tehama,Northern,0.0,52.0,Moderate,PM2.5,California
3232,201747,Sutter,Northern,0.0,82.0,Moderate,PM2.5,California
3231,201747,Siskiyou,Northern,0.0,34.0,Good,PM2.5,California
3229,201747,Sacramento,Northern,0.0,98.0,Moderate,PM2.5,California
3228,201747,Plumas,Northern,0.0,106.0,Unhealthy for Sensitive Groups,PM2.5,California
3227,201747,Placer,Northern,0.0,64.0,Moderate,PM2.5,California
3226,201747,Nye,Northern,0.0,37.0,Good,PM10,Nevada
3223,201747,Lyon,Northern,0.0,35.0,Good,Ozone,Nevada
3230,201747,Shasta,Northern,0.0,39.0,Good,Ozone,California
3205,201747,Carson City,Northern,0.0,41.0,Good,Ozone,Nevada
3185,201747,Fresno,Central,5.0,147.0,Unhealthy for Sensitive Groups,PM2.5,California
3186,201747,Inyo,Central,5.0,33.0,Good,Ozone,California
4102,201747,Pershing,Northern,,,,,
3184,201747,Calaveras,Central,5.0,69.0,Moderate,PM2.5,California
3183,201747,Sonoma,Bay Area,15.0,55.0,Moderate,PM2.5,California
3182,201747,Solano,Bay Area,15.0,78.0,Moderate,PM2.5,California
3181,201747,Santa Cruz,Bay Area,15.0,72.0,Moderate,PM10,Arizona
3180,201747,Santa Clara,Bay Area,15.0,70.0,Moderate,PM2.5,California
3179,201747,San Mateo,Bay Area,15.0,60.0,Moderate,PM2.5,California
3178,201747,San Francisco,Bay Area,15.0,75.0,Moderate,PM2.5,California
3177,201747,Napa,Bay Area,15.0,63.0,Moderate,PM2.5,California
3686,201747,Modoc,Northern,,,,,
3176,201747,Marin,Bay Area,15.0,64.0,Moderate,PM2.5,California
3175,201747,Contra Costa,Bay Area,15.0,78.0,Moderate,PM2.5,California
3174,201747,Alameda,Bay Area,15.0,76.0,Moderate,PM2.5,California
3894,201747,Esmeralda,Northern,,,,,
4050,201747,Mineral,Northern,,,,,
3998,201747,Lander,Northern,,,,,
3187,201747,Kings,Central,5.0,153.0,Unhealthy,PM2.5,California
3188,201747,Madera,Central,5.0,113.0,Unhealthy for Sensitive Groups,PM2.5,California
3194,201747,San Joaquin,Central,5.0,105.0,Unhealthy for Sensitive Groups,PM2.5,California
3190,201747,Merced,Central,5.0,124.0,Unhealthy for Sensitive Groups,PM2.5,California
3842,201747,Yuba,Northern,,,,,
3204,201747,Butte,Northern,0.0,89.0,Moderate,PM2.5,California
3203,201747,Amador,Northern,0.0,32.0,Good,Ozone,California
3202,201747,San Diego,Lower Southern,15.0,76.0,Moderate,PM2.5,California
3201,201747,San Bernardino,Lower Southern,15.0,104.0,Unhealthy for Sensitive Groups,PM2.5,California
3189,201747,Mariposa,Central,5.0,62.0,Moderate,PM2.5,California
3200,201747,Riverside,Lower Southern,15.0,124.0,Unhealthy for Sensitive Groups,PM2.5,California
3199,201747,Orange,Lower Southern,15.0,126.0,Unhealthy for Sensitive Groups,PM2.5,California
3198,201747,Imperial,Lower Southern,15.0,77.0,Moderate,PM10,California
3197,201747,Tuolumne,Central,5.0,35.0,Good,Ozone,California
3196,201747,Tulare,Central,5.0,157.0,Unhealthy,PM2.5,California
3195,201747,Stanislaus,Central,5.0,115.0,Unhealthy for Sensitive Groups,PM2.5,California
3634,201747,Lassen,Northern,,,,,
3193,201747,San Benito,Central,5.0,51.0,Moderate,PM2.5,California
3192,201747,Monterey,Central,5.0,35.0,Good,PM2.5,California
3191,201747,Mono,Central,5.0,18.0,Good,PM10,California
3206,201747,Churchill,Northern,0.0,32.0,Good,Ozone,Nevada
3895,201748,Esmeralda,Northern,,,,,
3947,201748,Eureka,Northern,,,,,
3843,201748,Yuba,Northern,,,,,
4155,201748,Storey,Northern,,,,,
4051,201748,Mineral,Northern,,,,,
3791,201748,Alpine,Northern,,,,,
3999,201748,Lander,Northern,,,,,
4103,201748,Pershing,Northern,,,,,
3285,201748,Humboldt,Northern,1.0,44.0,Good,PM2.5,California
3308,201748,Los Angeles,Upper Southern,21.0,80.0,Moderate,PM2.5,California
3289,201748,Lake,Northern,1.0,167.0,Unhealthy,PM2.5,Indiana
3288,201748,Lake,Northern,1.0,167.0,Unhealthy,PM2.5,Indiana
3287,201748,Lake,Northern,1.0,167.0,Unhealthy,PM2.5,Indiana
3284,201748,Humboldt,Northern,1.0,44.0,Good,PM2.5,California
3283,201748,Humboldt,Northern,1.0,44.0,Good,PM2.5,California
3282,201748,Glenn,Northern,1.0,61.0,Moderate,PM2.5,California
3281,201748,Elko,Northern,1.0,19.0,Good,PM10,Nevada
3280,201748,El Dorado,Northern,1.0,34.0,Good,Ozone,California
3279,201748,Douglas,Northern,1.0,59.0,Moderate,PM2.5,Nebraska
3278,201748,Del Norte,Northern,1.0,45.0,Good,PM2.5,California
3277,201748,Colusa,Northern,1.0,68.0,Moderate,PM2.5,California
3276,201748,Clark,Northern,1.0,83.0,Moderate,PM10,Nevada
3275,201748,Churchill,Northern,1.0,38.0,Good,Ozone,Nevada
3274,201748,Carson City,Northern,1.0,48.0,Good,PM2.5,Nevada
3273,201748,Butte,Northern,1.0,93.0,Moderate,PM2.5,California
3272,201748,Amador,Northern,1.0,34.0,Good,Ozone,California
3271,201748,San Diego,Lower Southern,33.0,88.0,Moderate,PM2.5,California
3290,201748,Lake,Northern,1.0,167.0,Unhealthy,PM2.5,Indiana
3270,201748,San Bernardino,Lower Southern,33.0,91.0,Moderate,PM10,California
3291,201748,Lincoln,Northern,1.0,69.0,Moderate,PM2.5,Montana
3293,201748,Mendocino,Northern,1.0,60.0,Moderate,PM2.5,California
3311,201748,Ventura,Upper Southern,21.0,53.0,Moderate,PM2.5,California
3310,201748,Santa Barbara,Upper Southern,21.0,54.0,Moderate,PM2.5,California
3309,201748,San Luis Obispo,Upper Southern,21.0,60.0,Moderate,PM2.5,California
3307,201748,Kern,Upper Southern,21.0,126.0,Unhealthy for Sensitive Groups,PM2.5,California
3306,201748,Yolo,Northern,1.0,59.0,Moderate,PM2.5,California
3305,201748,White Pine,Northern,1.0,43.0,Good,Ozone,Nevada
3304,201748,Washoe,Northern,1.0,77.0,Moderate,Ozone,Nevada
3303,201748,Trinity,Northern,1.0,63.0,Moderate,PM2.5,California
3302,201748,Tehama,Northern,1.0,54.0,Moderate,PM2.5,California
3301,201748,Sutter,Northern,1.0,105.0,Unhealthy for Sensitive Groups,PM2.5,California
3300,201748,Siskiyou,Northern,1.0,29.0,Good,Ozone,California
3299,201748,Shasta,Northern,1.0,42.0,Good,Ozone,California
3298,201748,Sacramento,Northern,1.0,119.0,Unhealthy for Sensitive Groups,PM2.5,California
3297,201748,Plumas,Northern,1.0,68.0,Moderate,PM2.5,California
3296,201748,Placer,Northern,1.0,80.0,Moderate,PM2.5,California
3295,201748,Nye,Northern,1.0,121.0,Unhealthy for Sensitive Groups,PM10,Nevada
3294,201748,Nevada,Northern,1.0,36.0,Good,Ozone,California
3292,201748,Lyon,Northern,1.0,40.0,Good,Ozone,Nevada
3269,201748,Riverside,Lower Southern,33.0,122.0,Unhealthy for Sensitive Groups,PM10,California
3286,201748,Humboldt,Northern,1.0,44.0,Good,PM2.5,California
3268,201748,Orange,Lower Southern,33.0,84.0,Moderate,PM2.5,Texas
3739,201748,Sierra,Northern,,,,,
3687,201748,Modoc,Northern,,,,,
3244,201748,Contra Costa,Bay Area,31.0,70.0,Moderate,PM2.5,California
3635,201748,Lassen,Northern,,,,,
3245,201748,Marin,Bay Area,31.0,63.0,Moderate,PM2.5,California
3246,201748,Napa,Bay Area,31.0,71.0,Moderate,PM2.5,California
3247,201748,San Francisco,Bay Area,31.0,63.0,Moderate,PM2.5,California
3248,201748,San Mateo,Bay Area,31.0,61.0,Moderate,PM2.5,California
3249,201748,Santa Clara,Bay Area,31.0,75.0,Moderate,PM2.5,California
3250,201748,Santa Cruz,Bay Area,31.0,94.0,Moderate,PM10,Arizona
3251,201748,Solano,Bay Area,31.0,72.0,Moderate,PM2.5,California
3252,201748,Sonoma,Bay Area,31.0,52.0,Moderate,PM2.5,California
3253,201748,Calaveras,Central,12.0,72.0,Moderate,PM2.5,California
3243,201748,Alameda,Bay Area,31.0,72.0,Moderate,PM2.5,California
3267,201748,Imperial,Lower Southern,33.0,126.0,Unhealthy for Sensitive Groups,PM2.5,California
3265,201748,Tulare,Central,12.0,143.0,Unhealthy for Sensitive Groups,PM2.5,California
3264,201748,Stanislaus,Central,12.0,129.0,Unhealthy for Sensitive Groups,PM2.5,California
3263,201748,San Joaquin,Central,12.0,110.0,Unhealthy for Sensitive Groups,PM2.5,California
3262,201748,San Benito,Central,12.0,41.0,Good,PM2.5,California
3261,201748,Monterey,Central,12.0,40.0,Good,Ozone,California
3259,201748,Merced,Central,12.0,111.0,Unhealthy for Sensitive Groups,PM2.5,California
3258,201748,Mariposa,Central,12.0,47.0,Good,Ozone,California
3260,201748,Mono,Central,12.0,70.0,Moderate,PM10,California
3254,201748,Fresno,Central,12.0,158.0,Unhealthy,PM2.5,California
3256,201748,Kings,Central,12.0,152.0,Unhealthy,PM2.5,California
3255,201748,Inyo,Central,12.0,186.0,Unhealthy,PM10,California
3257,201748,Madera,Central,12.0,102.0,Unhealthy for Sensitive Groups,PM2.5,California
3266,201748,Tuolumne,Central,12.0,37.0,Good,Ozone,California
3354,201749,Humboldt,Northern,0.0,73.0,Moderate,PM2.5,California
3349,201749,El Dorado,Northern,0.0,35.0,Good,Ozone,California
3355,201749,Humboldt,Northern,0.0,73.0,Moderate,PM2.5,California
3356,201749,Lake,Northern,0.0,151.0,Unhealthy,PM2.5,Oregon
3353,201749,Humboldt,Northern,0.0,73.0,Moderate,PM2.5,California
3352,201749,Humboldt,Northern,0.0,73.0,Moderate,PM2.5,California
3351,201749,Glenn,Northern,0.0,48.0,Good,PM2.5,California
3350,201749,Elko,Northern,0.0,22.0,Good,PM10,Nevada
3357,201749,Lake,Northern,0.0,151.0,Unhealthy,PM2.5,Oregon
3346,201749,Colusa,Northern,0.0,79.0,Moderate,PM2.5,California
3896,201749,Esmeralda,Northern,,,,,
3347,201749,Del Norte,Northern,0.0,38.0,Good,PM2.5,California
3358,201749,Lake,Northern,0.0,151.0,Unhealthy,PM2.5,Oregon
3345,201749,Clark,Northern,0.0,85.0,Moderate,PM2.5,Washington
3344,201749,Churchill,Northern,0.0,30.0,Good,Ozone,Nevada
3343,201749,Carson City,Northern,0.0,58.0,Moderate,PM2.5,Nevada
3342,201749,Butte,Northern,0.0,115.0,Unhealthy for Sensitive Groups,PM2.5,California
3341,201749,Amador,Northern,0.0,31.0,Good,Ozone,California
3340,201749,San Diego,Lower Southern,48.0,71.0,Moderate,PM2.5,California
3348,201749,Douglas,Northern,0.0,61.0,Moderate,PM2.5,Nevada
3359,201749,Lake,Northern,0.0,151.0,Unhealthy,PM2.5,Oregon
3339,201749,San Bernardino,Lower Southern,48.0,102.0,Unhealthy for Sensitive Groups,PM10,California
3361,201749,Lyon,Northern,0.0,44.0,Good,PM2.5,Minnesota
3371,201749,Tehama,Northern,0.0,40.0,Good,PM2.5,California
3372,201749,Trinity,Northern,0.0,77.0,Moderate,PM2.5,California
3369,201749,Siskiyou,Northern,0.0,59.0,Moderate,PM2.5,California
3368,201749,Shasta,Northern,0.0,54.0,Moderate,PM2.5,California
3367,201749,Sacramento,Northern,0.0,125.0,Unhealthy for Sensitive Groups,PM2.5,California
3373,201749,Washoe,Northern,0.0,77.0,Moderate,PM2.5,Nevada
3374,201749,White Pine,Northern,0.0,40.0,Good,Ozone,Nevada
3366,201749,Plumas,Northern,0.0,96.0,Moderate,PM2.5,California
3365,201749,Placer,Northern,0.0,58.0,Moderate,PM2.5,California
3370,201749,Sutter,Northern,0.0,108.0,Unhealthy for Sensitive Groups,PM2.5,California
3375,201749,Yolo,Northern,0.0,79.0,Moderate,PM2.5,California
3376,201749,Kern,Upper Southern,24.0,162.0,Unhealthy,PM2.5,California
3377,201749,Los Angeles,Upper Southern,24.0,107.0,Unhealthy for Sensitive Groups,PM2.5,California
3378,201749,San Luis Obispo,Upper Southern,24.0,78.0,Moderate,PM10,California
3364,201749,Nye,Northern,0.0,47.0,Good,PM10,Nevada
3379,201749,Santa Barbara,Upper Southern,24.0,281.0,Very Unhealthy,PM2.5,California
3380,201749,Ventura,Upper Southern,24.0,537.0,Hazardous,PM2.5,California
3363,201749,Nevada,Northern,0.0,42.0,Good,Ozone,California
3362,201749,Mendocino,Northern,0.0,73.0,Moderate,PM2.5,California
3360,201749,Lincoln,Northern,0.0,208.0,Very Unhealthy,PM10,Wyoming
4052,201749,Mineral,Northern,,,,,
3319,201749,Santa Cruz,Bay Area,21.0,61.0,Moderate,PM2.5,California
3314,201749,Marin,Bay Area,21.0,73.0,Moderate,PM2.5,California
4156,201749,Storey,Northern,,,,,
3318,201749,Santa Clara,Bay Area,21.0,84.0,Moderate,PM2.5,California
3317,201749,San Mateo,Bay Area,21.0,60.0,Moderate,PM2.5,California
3316,201749,San Francisco,Bay Area,21.0,77.0,Moderate,PM2.5,California
3315,201749,Napa,Bay Area,21.0,76.0,Moderate,PM2.5,California
3948,201749,Eureka,Northern,,,,,
3321,201749,Sonoma,Bay Area,21.0,65.0,Moderate,PM2.5,California
3313,201749,Contra Costa,Bay Area,21.0,76.0,Moderate,PM2.5,California
3844,201749,Yuba,Northern,,,,,
4104,201749,Pershing,Northern,,,,,
4000,201749,Lander,Northern,,,,,
3740,201749,Sierra,Northern,,,,,
3792,201749,Alpine,Northern,,,,,
3636,201749,Lassen,Northern,,,,,
3312,201749,Alameda,Bay Area,21.0,87.0,Moderate,PM2.5,California
3322,201749,Calaveras,Central,5.0,67.0,Moderate,PM2.5,California
3320,201749,Solano,Bay Area,21.0,92.0,Moderate,PM2.5,California
3324,201749,Inyo,Central,5.0,39.0,Good,Ozone,California
3338,201749,Riverside,Lower Southern,48.0,152.0,Unhealthy,PM10,California
3337,201749,Orange,Lower Southern,48.0,87.0,Moderate,PM10,California
3336,201749,Imperial,Lower Southern,48.0,98.0,Moderate,PM2.5,California
3335,201749,Tuolumne,Central,5.0,31.0,Good,Ozone,California
3334,201749,Tulare,Central,5.0,152.0,Unhealthy,PM2.5,California
3333,201749,Stanislaus,Central,5.0,148.0,Unhealthy for Sensitive Groups,PM2.5,California
3323,201749,Fresno,Central,5.0,156.0,Unhealthy,PM2.5,California
3332,201749,San Joaquin,Central,5.0,122.0,Unhealthy for Sensitive Groups,PM2.5,California
3688,201749,Modoc,Northern,,,,,
3330,201749,Monterey,Central,5.0,38.0,Good,PM2.5,California
3329,201749,Mono,Central,5.0,29.0,Good,PM10,California
3328,201749,Merced,Central,5.0,102.0,Unhealthy for Sensitive Groups,PM2.5,California
3327,201749,Mariposa,Central,5.0,44.0,Good,Ozone,California
3326,201749,Madera,Central,5.0,99.0,Moderate,PM2.5,California
3325,201749,Kings,Central,5.0,154.0,Unhealthy,PM2.5,California
3331,201749,San Benito,Central,5.0,37.0,Good,Ozone,California
3411,201750,Butte,Northern,4.0,85.0,Moderate,PM2.5,California
3408,201750,San Bernardino,Lower Southern,109.0,72.0,Moderate,PM2.5,California
3412,201750,Carson City,Northern,4.0,63.0,Moderate,PM2.5,Nevada
3409,201750,San Diego,Lower Southern,109.0,99.0,Moderate,PM2.5,California
3423,201750,Humboldt,Northern,4.0,80.0,Moderate,PM2.5,California
3410,201750,Amador,Northern,4.0,32.0,Good,Ozone,California
3414,201750,Clark,Northern,4.0,90.0,Moderate,PM2.5,Washington
3421,201750,Humboldt,Northern,4.0,80.0,Moderate,PM2.5,California
3420,201750,Glenn,Northern,4.0,62.0,Moderate,PM2.5,California
