,State Name,county Name,AQI,Date,Category,Defining Parameter,date_code,Week,max_aqi
23044,California,Merced,70,2019-10-27,Moderate,PM2.5,201943,43,70
23050,California,Merced,69,2019-11-02,Moderate,PM2.5,201944,44,69
23056,California,Merced,88,2019-11-08,Moderate,PM2.5,201945,45,88
23062,California,Merced,86,2019-11-14,Moderate,PM2.5,201946,46,86
23066,California,Merced,72,2019-11-18,Moderate,PM2.5,201947,47,72
23073,California,Merced,56,2019-11-25,Moderate,PM2.5,201948,48,56
23082,California,Merced,48,2019-12-04,Good,PM2.5,201949,49,48
23089,California,Merced,79,2019-12-11,Moderate,PM2.5,201950,50,79
23098,California,Merced,65,2019-12-20,Moderate,PM2.5,201951,51,65
23107,California,Merced,71,2019-12-29,Moderate,PM2.5,201952,52,71
23112,California,Mono,99,2019-01-03,Moderate,PM2.5,201901,1,99
23120,California,Mono,94,2019-01-11,Moderate,PM2.5,201902,2,94
23128,California,Mono,100,2019-01-19,Moderate,PM2.5,201903,3,100
23135,California,Mono,113,2019-01-26,Unhealthy for Sensitive Groups,PM2.5,201904,4,113
23137,California,Mono,83,2019-01-28,Moderate,PM2.5,201905,5,83
23147,California,Mono,126,2019-02-07,Unhealthy for Sensitive Groups,PM2.5,201906,6,126
23151,California,Mono,83,2019-02-11,Moderate,PM2.5,201907,7,83
23162,California,Mono,69,2019-02-22,Moderate,PM2.5,201908,8,69
23166,California,Mono,3323,2019-02-26,Hazardous,PM10,201909,9,3323
23177,California,Mono,62,2019-03-09,Moderate,PM10,201910,10,62
23180,California,Mono,96,2019-03-12,Moderate,PM10,201911,11,96
23187,California,Mono,97,2019-03-19,Moderate,PM10,201912,12,97
23193,California,Mono,515,2019-03-25,Hazardous,PM10,201913,13,515
23201,California,Mono,51,2019-04-02,Moderate,PM10,201914,14,51
23208,California,Mono,142,2019-04-09,Unhealthy for Sensitive Groups,PM10,201915,15,142
23219,California,Mono,101,2019-04-20,Unhealthy for Sensitive Groups,PM10,201916,16,101
23222,California,Mono,25,2019-04-23,Good,PM2.5,201917,17,25
23223,California,Mono,25,2019-04-24,Good,PM2.5,201917,17,25
23229,California,Mono,1611,2019-04-30,Hazardous,PM10,201918,18,1611
23238,California,Mono,41,2019-05-09,Good,PM10,201919,19,41
23244,California,Mono,3852,2019-05-15,Hazardous,PM10,201920,20,3852
23255,California,Mono,90,2019-05-26,Moderate,PM10,201921,21,90
23260,California,Mono,35,2019-05-31,Good,PM2.5,201922,22,35
23264,California,Mono,35,2019-06-04,Good,PM2.5,201923,23,35
23273,California,Mono,35,2019-06-13,Good,PM2.5,201924,24,35
23281,California,Mono,31,2019-06-21,Good,PM10,201925,25,31
23288,California,Mono,24,2019-06-28,Good,PM10,201926,26,24
23297,California,Mono,30,2019-07-07,Good,PM2.5,201927,27,30
23299,California,Mono,23,2019-07-09,Good,PM2.5,201928,28,23
23300,California,Mono,23,2019-07-10,Good,PM2.5,201928,28,23
23306,California,Mono,26,2019-07-16,Good,PM2.5,201929,29,26
23316,California,Mono,29,2019-07-26,Good,PM2.5,201930,30,29
23320,California,Mono,24,2019-07-30,Good,PM2.5,201931,31,24
23328,California,Mono,25,2019-08-07,Good,PM2.5,201932,32,25
23329,California,Mono,25,2019-08-08,Good,PM2.5,201932,32,25
23339,California,Mono,43,2019-08-18,Good,PM2.5,201933,33,43
23340,California,Mono,66,2019-08-19,Moderate,PM2.5,201934,34,66
23352,California,Mono,68,2019-08-31,Moderate,PM2.5,201935,35,68
23359,California,Mono,61,2019-09-07,Moderate,PM10,201936,36,61
23363,California,Mono,28,2019-09-11,Good,PM2.5,201937,37,28
23368,California,Mono,1763,2019-09-16,Hazardous,PM10,201938,38,1763
23380,California,Mono,2206,2019-09-28,Hazardous,PM10,201939,39,2206
23384,California,Mono,44,2019-10-02,Good,PM2.5,201940,40,44
23390,California,Mono,91,2019-10-08,Moderate,PM2.5,201941,41,91
23396,California,Mono,54,2019-10-14,Moderate,PM2.5,201942,42,54
23406,California,Mono,38,2019-10-24,Good,PM2.5,201943,43,38
23407,California,Mono,38,2019-10-25,Good,PM2.5,201943,43,38
23413,California,Mono,69,2019-10-31,Moderate,PM2.5,201944,44,69
23422,California,Mono,58,2019-11-09,Moderate,PM2.5,201945,45,58
23430,California,Mono,59,2019-11-17,Moderate,PM2.5,201946,46,59
23436,California,Mono,69,2019-11-23,Moderate,PM2.5,201947,47,69
23438,California,Mono,61,2019-11-25,Moderate,PM10,201948,48,61
23446,California,Mono,84,2019-12-03,Moderate,PM2.5,201949,49,84
23452,California,Mono,58,2019-12-09,Moderate,PM2.5,201950,50,58
23463,California,Mono,106,2019-12-20,Unhealthy for Sensitive Groups,PM2.5,201951,51,106
23471,California,Mono,98,2019-12-28,Moderate,PM2.5,201952,52,98
23475,California,Monterey,65,2019-01-01,Moderate,PM2.5,201901,1,65
23486,California,Monterey,36,2019-01-12,Good,Ozone,201902,2,36
23494,California,Monterey,37,2019-01-20,Good,Ozone,201903,3,37
23495,California,Monterey,37,2019-01-21,Good,Ozone,201904,4,37
23507,California,Monterey,41,2019-02-02,Good,Ozone,201905,5,41
23515,California,Monterey,43,2019-02-10,Good,Ozone,201906,6,43
23517,California,Monterey,45,2019-02-12,Good,Ozone,201907,7,45
23525,California,Monterey,38,2019-02-20,Good,Ozone,201908,8,38
23533,California,Monterey,38,2019-02-28,Good,Ozone,201909,9,38
23543,California,Monterey,44,2019-03-10,Good,Ozone,201910,10,44
23549,California,Monterey,48,2019-03-16,Good,Ozone,201911,11,48
23552,California,Monterey,47,2019-03-19,Good,Ozone,201912,12,47
23558,California,Monterey,45,2019-03-25,Good,Ozone,201913,13,45
23570,California,Monterey,38,2019-04-06,Good,Ozone,201914,14,38
23577,California,Monterey,48,2019-04-13,Good,Ozone,201915,15,48
23579,California,Monterey,46,2019-04-15,Good,Ozone,201916,16,46
23592,California,Monterey,69,2019-04-28,Moderate,PM2.5,201917,17,69
23597,California,Monterey,58,2019-05-03,Moderate,Ozone,201918,18,58
23605,California,Monterey,44,2019-05-11,Good,Ozone,201919,19,44
23613,California,Monterey,46,2019-05-19,Good,Ozone,201920,20,46
23614,California,Monterey,45,2019-05-20,Good,Ozone,201921,21,45
23623,California,Monterey,43,2019-05-29,Good,PM2.5,201922,22,43
23634,California,Monterey,58,2019-06-09,Moderate,Ozone,201923,23,58
23640,California,Monterey,144,2019-06-15,Unhealthy for Sensitive Groups,PM2.5,201924,24,144
23647,California,Monterey,52,2019-06-22,Moderate,PM2.5,201925,25,52
23649,California,Monterey,52,2019-06-24,Moderate,PM2.5,201926,26,52
23658,California,Monterey,57,2019-07-03,Moderate,PM2.5,201927,27,57
23663,California,Monterey,34,2019-07-08,Good,PM2.5,201928,28,34
23672,California,Monterey,36,2019-07-17,Good,Ozone,201929,29,36
23680,California,Monterey,51,2019-07-25,Moderate,PM2.5,201930,30,51
23684,California,Monterey,46,2019-07-29,Good,PM2.5,201931,31,46
23691,California,Monterey,36,2019-08-05,Good,PM2.5,201932,32,36
23700,California,Monterey,74,2019-08-14,Moderate,Ozone,201933,33,74
23711,California,Monterey,41,2019-08-25,Good,Ozone,201934,34,41
23712,California,Monterey,41,2019-08-26,Good,Ozone,201935,35,41
23717,California,Monterey,41,2019-08-31,Good,Ozone,201935,35,41
23723,California,Monterey,35,2019-09-06,Good,Ozone,201936,36,35
23730,California,Monterey,80,2019-09-13,Moderate,Ozone,201937,37,80
23738,California,Monterey,41,2019-09-21,Good,Ozone,201938,38,41
23741,California,Monterey,55,2019-09-24,Moderate,PM2.5,201939,39,55
23753,California,Monterey,47,2019-10-06,Good,Ozone,201940,40,47
23754,California,Monterey,58,2019-10-07,Moderate,Ozone,201941,41,58
23761,California,Monterey,43,2019-10-14,Good,Ozone,201942,42,43
23769,California,Monterey,49,2019-10-22,Good,PM10,201943,43,49
23778,California,Monterey,68,2019-10-31,Moderate,PM10,201944,44,68
23786,California,Monterey,52,2019-11-08,Moderate,PM2.5,201945,45,52
23790,California,Monterey,44,2019-11-12,Good,Ozone,201946,46,44
23801,California,Monterey,52,2019-11-23,Moderate,PM2.5,201947,47,52
23803,California,Monterey,37,2019-11-25,Good,PM2.5,201948,48,37
23816,California,Monterey,39,2019-12-08,Good,Ozone,201949,49,39
23822,California,Monterey,39,2019-12-14,Good,Ozone,201950,50,39
23830,California,Monterey,40,2019-12-22,Good,Ozone,201951,51,40
23837,California,Monterey,59,2019-12-29,Moderate,CO,201952,52,59
23843,California,Napa,71,2019-01-04,Moderate,PM2.5,201901,1,71
23851,California,Napa,34,2019-01-12,Good,PM2.5,201902,2,34
23852,California,Napa,34,2019-01-13,Good,Ozone,201902,2,34
23856,California,Napa,39,2019-01-17,Good,PM2.5,201903,3,39
23865,California,Napa,54,2019-01-26,Moderate,PM2.5,201904,4,54
23870,California,Napa,67,2019-01-31,Moderate,PM2.5,201905,5,67
23874,California,Napa,40,2019-02-04,Good,Ozone,201906,6,40
23884,California,Napa,41,2019-02-14,Good,Ozone,201907,7,41
23892,California,Napa,38,2019-02-22,Good,Ozone,201908,8,38
23898,California,Napa,39,2019-02-28,Good,Ozone,201909,9,39
23904,California,Napa,40,2019-03-06,Good,Ozone,201910,10,40
23905,California,Napa,40,2019-03-07,Good,Ozone,201910,10,40
23906,California,Napa,40,2019-03-08,Good,Ozone,201910,10,40
23907,California,Napa,40,2019-03-09,Good,Ozone,201910,10,40
23915,California,Napa,48,2019-03-17,Good,Ozone,201911,11,48
23916,California,Napa,48,2019-03-18,Good,Ozone,201912,12,48
23924,California,Napa,44,2019-03-26,Good,Ozone,201913,13,44
23934,California,Napa,41,2019-04-05,Good,Ozone,201914,14,41
23941,California,Napa,43,2019-04-12,Good,Ozone,201915,15,43
23947,California,Napa,48,2019-04-18,Good,Ozone,201916,16,48
23956,California,Napa,54,2019-04-27,Moderate,PM2.5,201917,17,54
23957,California,Napa,54,2019-04-28,Moderate,PM2.5,201917,17,54
23959,California,Napa,48,2019-04-30,Good,PM2.5,201918,18,48
23961,California,Napa,48,2019-05-02,Good,Ozone,201918,18,48
23970,California,Napa,37,2019-05-11,Good,Ozone,201919,19,37
23978,California,Napa,44,2019-05-19,Good,Ozone,201920,20,44
23979,California,Napa,41,2019-05-20,Good,Ozone,201921,21,41
23988,California,Napa,51,2019-05-29,Moderate,PM2.5,201922,22,51
23995,California,Napa,55,2019-06-05,Moderate,PM2.5,201923,23,55
24001,California,Napa,119,2019-06-11,Unhealthy for Sensitive Groups,Ozone,201924,24,119
24013,California,Napa,54,2019-06-23,Moderate,PM2.5,201925,25,54
24014,California,Napa,45,2019-06-24,Good,PM2.5,201926,26,45
24026,California,Napa,45,2019-07-06,Good,PM2.5,201927,27,45
24028,California,Napa,32,2019-07-08,Good,PM2.5,201928,28,32
24039,California,Napa,45,2019-07-19,Good,PM2.5,201929,29,45
24048,California,Napa,49,2019-07-28,Good,PM2.5,201930,30,49
24049,California,Napa,52,2019-07-29,Moderate,PM2.5,201931,31,52
24057,California,Napa,43,2019-08-06,Good,PM2.5,201932,32,43
24066,California,Napa,54,2019-08-15,Moderate,Ozone,201933,33,54
24075,California,Napa,42,2019-08-24,Good,Ozone,201934,34,42
24077,California,Napa,41,2019-08-26,Good,Ozone,201935,35,41
24084,California,Napa,30,2019-09-02,Good,Ozone,201936,36,30
24085,California,Napa,30,2019-09-03,Good,Ozone,201936,36,30
24095,California,Napa,84,2019-09-13,Moderate,Ozone,201937,37,84
24103,California,Napa,36,2019-09-21,Good,Ozone,201938,38,36
24107,California,Napa,42,2019-09-25,Good,Ozone,201939,39,42
24117,California,Napa,38,2019-10-05,Good,Ozone,201940,40,38
24118,California,Napa,38,2019-10-06,Good,Ozone,201940,40,38
24123,California,Napa,51,2019-10-12,Moderate,Ozone,201941,41,51
24126,California,Napa,39,2019-10-15,Good,Ozone,201942,42,39
24136,California,Napa,53,2019-10-26,Moderate,PM2.5,201943,43,53
24138,California,Napa,64,2019-10-28,Moderate,PM2.5,201944,44,64
24146,California,Napa,61,2019-11-05,Moderate,Ozone,201945,45,61
24154,California,Napa,52,2019-11-13,Moderate,PM2.5,201946,46,52
24159,California,Napa,51,2019-11-18,Moderate,Ozone,201947,47,51
24169,California,Napa,34,2019-11-28,Good,PM2.5,201948,48,34
24179,California,Napa,39,2019-12-08,Good,Ozone,201949,49,39
24182,California,Napa,52,2019-12-11,Moderate,PM2.5,201950,50,52
24192,California,Napa,52,2019-12-21,Moderate,PM2.5,201951,51,52
24199,California,Napa,42,2019-12-28,Good,PM2.5,201952,52,42
24203,California,Nevada,53,2019-01-03,Moderate,PM2.5,201901,1,53
24213,California,Nevada,41,2019-01-13,Good,Ozone,201902,2,41
24215,California,Nevada,59,2019-01-15,Moderate,PM2.5,201903,3,59
24225,California,Nevada,44,2019-01-25,Good,Ozone,201904,4,44
24231,California,Nevada,59,2019-01-31,Moderate,PM2.5,201905,5,59
24239,California,Nevada,43,2019-02-08,Good,PM2.5,201906,6,43
24242,California,Nevada,65,2019-02-11,Moderate,PM2.5,201907,7,65
24255,California,Nevada,47,2019-02-24,Good,PM2.5,201908,8,47
24256,California,Nevada,52,2019-02-25,Moderate,PM2.5,201909,9,52
24269,California,Nevada,42,2019-03-10,Good,Ozone,201910,10,42
24275,California,Nevada,50,2019-03-16,Good,Ozone,201911,11,50
24277,California,Nevada,50,2019-03-18,Good,Ozone,201912,12,50
24278,California,Nevada,50,2019-03-19,Good,Ozone,201912,12,50
24290,California,Nevada,51,2019-03-31,Moderate,Ozone,201913,13,51
24291,California,Nevada,50,2019-04-01,Good,Ozone,201914,14,50
24301,California,Nevada,47,2019-04-11,Good,Ozone,201915,15,47
24309,California,Nevada,54,2019-04-19,Moderate,Ozone,201916,16,54
24312,California,Nevada,48,2019-04-22,Good,Ozone,201917,17,48
24316,California,Nevada,48,2019-04-26,Good,Ozone,201917,17,48
24323,California,Nevada,64,2019-05-03,Moderate,Ozone,201918,18,64
24331,California,Nevada,54,2019-05-11,Moderate,Ozone,201919,19,54
24333,California,Nevada,45,2019-05-13,Good,Ozone,201920,20,45
24339,California,Nevada,45,2019-05-19,Good,Ozone,201920,20,45
24344,California,Nevada,47,2019-05-24,Good,Ozone,201921,21,47
24352,California,Nevada,67,2019-06-01,Moderate,Ozone,201922,22,67
24356,California,Nevada,64,2019-06-05,Moderate,Ozone,201923,23,64
24363,California,Nevada,90,2019-06-12,Moderate,Ozone,201924,24,90
24370,California,Nevada,112,2019-06-19,Unhealthy for Sensitive Groups,Ozone,201925,25,112
24381,California,Nevada,74,2019-06-30,Moderate,Ozone,201926,26,74
24383,California,Nevada,77,2019-07-02,Moderate,Ozone,201927,27,77
24387,California,Nevada,77,2019-07-06,Moderate,Ozone,201927,27,77
24395,California,Nevada,58,2019-07-14,Moderate,Ozone,201928,28,58
24399,California,Nevada,90,2019-07-18,Moderate,Ozone,201929,29,90
24406,California,Nevada,105,2019-07-25,Unhealthy for Sensitive Groups,Ozone,201930,30,105
24411,California,Nevada,93,2019-07-30,Moderate,Ozone,201931,31,93
24419,California,Nevada,100,2019-08-07,Moderate,Ozone,201932,32,100
24428,California,Nevada,119,2019-08-16,Unhealthy for Sensitive Groups,Ozone,201933,33,119
24431,California,Nevada,87,2019-08-19,Moderate,Ozone,201934,34,87
24435,California,Nevada,87,2019-08-23,Moderate,Ozone,201934,34,87
24439,California,Nevada,67,2019-08-27,Moderate,Ozone,201935,35,67
24448,California,Nevada,74,2019-09-05,Moderate,Ozone,201936,36,74
24457,California,Nevada,122,2019-09-14,Unhealthy for Sensitive Groups,Ozone,201937,37,122
24465,California,Nevada,47,2019-09-22,Good,Ozone,201938,38,47
24469,California,Nevada,61,2019-09-26,Moderate,Ozone,201939,39,61
24479,California,Nevada,47,2019-10-06,Good,Ozone,201940,40,47
24480,California,Nevada,80,2019-10-07,Moderate,Ozone,201941,41,80
24485,California,Nevada,80,2019-10-13,Moderate,Ozone,201941,41,80
24486,California,Nevada,80,2019-10-14,Moderate,Ozone,201942,42,80
24496,California,Nevada,47,2019-10-25,Good,Ozone,201943,43,47
24503,California,Nevada,50,2019-11-01,Good,Ozone,201944,44,50
24506,California,Nevada,64,2019-11-04,Moderate,Ozone,201945,45,64
24516,California,Nevada,49,2019-11-14,Good,Ozone,201946,46,49
24522,California,Nevada,83,2019-11-20,Moderate,PM2.5,201947,47,83
24531,California,Nevada,46,2019-11-29,Good,PM2.5,201948,48,46
24534,California,Nevada,46,2019-12-02,Good,PM2.5,201949,49,46
24542,California,Nevada,48,2019-12-10,Good,PM2.5,201950,50,48
24548,California,Nevada,40,2019-12-16,Good,Ozone,201951,51,40
24561,California,Nevada,61,2019-12-29,Moderate,PM2.5,201952,52,61
24568,California,Orange,62,2019-01-05,Moderate,PM2.5,201901,1,62
24574,California,Orange,72,2019-01-11,Moderate,PM2.5,201902,2,72
24590,California,Orange,50,2019-01-27,Good,PM2.5,201904,4,50
24592,California,Orange,76,2019-01-29,Moderate,PM2.5,201905,5,76
24618,California,Orange,50,2019-02-24,Good,Ozone,201908,8,50
24619,California,Orange,61,2019-02-25,Moderate,Ozone,201909,9,61
24639,California,Orange,77,2019-03-17,Moderate,Ozone,201911,11,77
24640,California,Orange,93,2019-03-18,Moderate,Ozone,201912,12,93
24653,California,Orange,80,2019-03-31,Moderate,Ozone,201913,13,80
24660,California,Orange,101,2019-04-07,Unhealthy for Sensitive Groups,Ozone,201914,14,101
24661,California,Orange,115,2019-04-08,Unhealthy for Sensitive Groups,Ozone,201915,15,115
24671,California,Orange,90,2019-04-18,Moderate,Ozone,201916,16,90
24723,California,Orange,87,2019-06-09,Moderate,Ozone,201923,23,87
24724,California,Orange,122,2019-06-10,Unhealthy for Sensitive Groups,Ozone,201924,24,122
24748,California,Orange,105,2019-07-04,Unhealthy for Sensitive Groups,PM2.5,201927,27,105
24758,California,Orange,93,2019-07-14,Moderate,Ozone,201928,28,93
24759,California,Orange,87,2019-07-15,Moderate,Ozone,201929,29,87
24767,California,Orange,129,2019-07-23,Unhealthy for Sensitive Groups,Ozone,201930,30,129
24776,California,Orange,93,2019-08-01,Moderate,Ozone,201931,31,93
24780,California,Orange,93,2019-08-05,Moderate,Ozone,201932,32,93
24789,California,Orange,122,2019-08-14,Unhealthy for Sensitive Groups,Ozone,201933,33,122
24800,California,Orange,80,2019-08-25,Moderate,Ozone,201934,34,80
24804,California,Orange,77,2019-08-29,Moderate,Ozone,201935,35,77
24811,California,Orange,84,2019-09-05,Moderate,Ozone,201936,36,84
24819,California,Orange,147,2019-09-13,Unhealthy for Sensitive Groups,Ozone,201937,37,147
24827,California,Orange,108,2019-09-21,Unhealthy for Sensitive Groups,Ozone,201938,38,108
24842,California,Orange,172,2019-10-06,Unhealthy,Ozone,201940,40,172
24843,California,Orange,143,2019-10-07,Unhealthy for Sensitive Groups,Ozone,201941,41,143
24856,California,Orange,100,2019-10-20,Moderate,Ozone,201942,42,100
24859,California,Orange,97,2019-10-23,Moderate,Ozone,201943,43,97
24870,California,Orange,97,2019-11-03,Moderate,Ozone,201944,44,97
24874,California,Orange,101,2019-11-07,Unhealthy for Sensitive Groups,PM2.5,201945,45,101
24879,California,Orange,102,2019-11-12,Unhealthy for Sensitive Groups,PM2.5,201946,46,102
24900,California,Orange,76,2019-12-03,Moderate,PM2.5,201949,49,76
24910,California,Orange,73,2019-12-13,Moderate,PM2.5,201950,50,73
24916,California,Orange,61,2019-12-19,Moderate,PM2.5,201951,51,61
24921,California,Orange,59,2019-12-24,Moderate,PM2.5,201952,52,59
24932,California,Placer,85,2019-01-04,Moderate,PM2.5,201901,1,85
24940,California,Placer,39,2019-01-12,Good,PM2.5,201902,2,39
24942,California,Placer,32,2019-01-14,Good,PM2.5,201903,3,32
24954,California,Placer,56,2019-01-26,Moderate,PM2.5,201904,4,56
24958,California,Placer,79,2019-01-30,Moderate,PM2.5,201905,5,79
24969,California,Placer,35,2019-02-10,Good,Ozone,201906,6,35
24971,California,Placer,34,2019-02-12,Good,Ozone,201907,7,34
24973,California,Placer,34,2019-02-14,Good,Ozone,201907,7,34
24983,California,Placer,40,2019-02-24,Good,PM2.5,201908,8,40
24985,California,Placer,34,2019-02-26,Good,Ozone,201909,9,34
24986,California,Placer,34,2019-02-27,Good,Ozone,201909,9,34
24997,California,Placer,36,2019-03-10,Good,Ozone,201910,10,36
25002,California,Placer,42,2019-03-15,Good,Ozone,201911,11,42
25010,California,Placer,41,2019-03-23,Good,Ozone,201912,12,41
25012,California,Placer,43,2019-03-25,Good,PM2.5,201913,13,43
25019,California,Placer,38,2019-04-01,Good,PM2.5,201914,14,38
25031,California,Placer,44,2019-04-13,Good,Ozone,201915,15,44
25037,California,Placer,54,2019-04-19,Moderate,Ozone,201916,16,54
25042,California,Placer,64,2019-04-24,Moderate,Ozone,201917,17,64
25051,California,Placer,58,2019-05-03,Moderate,Ozone,201918,18,58
